X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID
-98.23239,35.03639,6694,INDIAN CITY,19558923,2023/07/24 19:48:14+00,32B33646,,1330,,35.03639,-98.23239,OK,Caddo,BIA,Southern Plains,,,A,15.3 inches,7 mph,175 degrees ,101 deg. F,NO DATA,36 % ,13.2 volts,NO DATA,179 degrees,16 mph,874 w/m2,19558923
-111.793,46.7993000000001,6696,HELENA PORTABLE #2,18468391,2023/07/24 18:29:54+00,3463737A,,4506,,46.7993,-111.793,MT,Lewis and Clark,USFS,01,HELENA NF,,D,4.55 inches,5 mph,161 degrees ,94 deg. F,106 deg. F ,15 % ,13.1 volts,5 (unk),128 degrees,11 mph,827 w/m2,18468390
-88.66167,30.4527800000001,6698,MS SANDHILL CRANE - FTS,17171489,2023/07/24 19:51:14+00,83770216,228202,25,,30.45278,-88.66167,MS,Jackson,FWS,REGION 4,SANDHILL CRANE NWR,,A,35.23 inches,3 mph,346 degrees ,92 deg. F,116 deg. F ,43 % ,13.2 volts,5.3 (unk),304 degrees,8 mph,695 w/m2,17171489
-80.73083,28.6408300000001,6699,MERRITT ISLAND,17315617,2023/07/24 17:15:01+00,327D53AC,084402,30,Site is located at the Merritt Island National WildlifeRefuge Helibase. The Helibase is located behind the refugemaintenance yard along State Road 402.,28.64083,-80.73083,FL,Brevard,FWS,REGION 4,MERRITT ISLAND NWR,,A,21.81 inches,0 mph,246 degrees ,94 deg. F,NO DATA,55 % ,13.1 volts,NO DATA,277 degrees,8 mph,728 w/m2,17315617
-112.05133,39.32944,6701,SEVIER RESERVOIR,16867639,2023/07/24 19:51:55+00,325F81DE,421501,5369,"STATION SITS APPROX. 5 MILES DUE SOUTH OF SEVIER RES.
SITE IS LOCATED ON SOUTHERN MIDSLOP OF SMALL KNOLL,
IN CLEARING BETWEEN JUNIPER TREES.",39.32944,-112.05133,UT,Juab,BLM,R7 Upper CO Basin,RICHFIELD,WASHINGTON D.C.,A,8.46 inches,11 mph,234 degrees ,97 deg. F,NO DATA,18 % ,13.2 volts,NO DATA,254 degrees,21 mph,939 w/m2,16867639
-113.954,37.15067,6702,BADGER SPRING,16863542,2023/07/24 19:52:25+00,325431F8,422806,3990,"MOUNTAINS DUE EAST 4-5 MILES
BIG VALLEY DUE WEST 4-5 MILES
Site sits in burned area (burned in '98) with grasses
starting to return.",37.15067,-113.954,UT,Washington,BLM,R7 Upper CO Basin,CEDER CITY,WASHINGTON D.C.,A,11.91 inches,17 mph,180 degrees ,97 deg. F,NO DATA,20 % ,13.1 volts,NO DATA,203 degrees,29 mph,991 w/m2,16863542
-84.1363899999999,30.13917,6706,ST. MARKS  (EAST),17359649,2023/07/24 17:14:54+00,8376D684,082202,15,,30.13917,-84.13639,FL,,FWS,REGION 4,ST MARKS NWR,Greg Titus,A,37.01 inches,6 mph,221 degrees ,87 deg. F,97 deg. F ,71 % ,13.2 volts,11.1 (unk),195 degrees,12 mph,696 w/m2,17359649
-82.37819,30.79067,6708,OKE-WEST,17206818,2023/07/24 20:01:54+00,8372A52E,099802,9,,30.79067,-82.37819,GA,,FWS,REGION 4,OKEFENOKEE NWR,,A,23.66 inches,2 mph,273 degrees ,93 deg. F,NO DATA,56 % ,13.1 volts,NO DATA,151 degrees,7 mph,517 w/m2,17206818
-112.02697,37.19156,6710,TELEGRAPH FLAT,16864573,2023/07/24 19:57:24+00,325DE1CC,422902,5460,"SITE IS LOCATED IN A LARGE VALLEY, MOUNTAINS TO NORTH
AND EAST AND WEST. SAGEBRUSH AND GRASSLAND. CATTLE
TANK 1/4 MI. TO WEST. HWY. 89 1MI. TO SOUTH.",37.19156,-112.02697,UT,Kane,BLM,R7 Upper CO Basin,CEDER CITY,WASHINGTON D.C.,A,10.03 inches,11 mph,193 degrees ,89 deg. F,NO DATA,23 % ,13.2 volts,NO DATA,251 degrees,26 mph,445 w/m2,16864573
-114.48778,32.8208300000001,6719,YUMA QD,17513004,1900/01/01 00:00:00+00,329107C6,,160,,32.82083,-114.48778,AZ,,BLM,R8 Lower CO Basin,YUMA,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17513002
-116.20833,43.5650000000001,6722,RAWS TRAINING F6 QD1,19328532,1900/01/01 00:00:00+00,8373F7A8,,2814,,43.565,-116.20833,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19328523
-116.20833,43.5650000000001,6725,RAWS TRAINING F6/G6 #1,18064055,2023/07/24 17:20:34+00,327A7774,,2865,,43.565,-116.20833,ID,,BLM,R9 Columbia Pac NW,BLM/NIFC,,A,0 inches,1 mph,25 degrees ,88 deg. F,89 deg. F ,21 % ,13.4 volts,4.3 (unk),118 degrees,5 mph,164 w/m2,18064041
-116.20861,43.5650000000001,6729,PRAWS 7,18909001,1900/01/01 00:00:00+00,0103F628,,2865,,43.565,-116.20861,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,RAWS,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18909001
-116.67331,32.7444600000001,6733,JAPATUL FIRE STATION,19651336,2023/07/24 19:51:53+00,32B46ADC,045750,2338,The back of Japatul Fire Station,32.74446,-116.67331,CA,San Diego,USFS,05,CLEVELAND NF,Descanso Ranger Dist,A,26.96 inches,7 mph,343 degrees ,97 deg. F,110 deg. F ,31 % ,13.1 volts,6.1 (unk),346 degrees,20 mph,989 w/m2,19651336
-116.4288,32.88122,6737,MT. LAGUNA,17021491,2023/07/24 19:52:14+00,326B6166,045709,5737,"Station is in a bowl 100 yds north of the Camp Ole Firestation, Mt. Laguna.",32.88122,-116.4288,CA,San Diego,USFS,05,CLEVELAND NF,DESCANSO R.D.,A,27.99 inches,4 mph,190 degrees ,87 deg. F,104 deg. F ,31 % ,13.2 volts,NO DATA,23 degrees,7 mph,903 w/m2,17021491
-116.20833,43.5650000000001,6742,IRAWS 39,17994861,1900/01/01 00:00:00+00,32D266F2,,2865,,43.565,-116.20833,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17994858
-116.20833,43.5650000000001,6743,IRAWS 40,17995135,1900/01/01 00:00:00+00,32D27584,,2865,,43.565,-116.20833,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17995132
-107.66839,40.15356,6744,UCRWRF1 QD,18939719,1900/01/01 00:00:00+00,32B396BE,,7430,,40.15356,-107.66839,CO,Rio Blanco,USFS,02,WHITE RIVER NF,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18939714
-118.76156,34.47394,6750,TEMESCAL (LPF),17208119,2023/07/24 17:12:33+00,327EF45A,045307,1124,"Located at the Temescal St. in a large grass field (1-2 ac)
NE 300ft ia a paved road, 1/8 mile is Lake Piru. E 600ft is
a stand of old chaparral (10-20ft tall).SW 300ft is a lawn
and 5-6 pine trees (100ft tall)
500-600ft E of old mannual station site.",34.47394,-118.76156,CA,Ventura,USFS,05,LOS PADRES NF,OJAI RD,A,44.48 inches,3 mph,87 degrees ,88 deg. F,100 deg. F ,42 % ,13.2 volts,.1 (unk),140 degrees,6 mph,361 w/m2,17208119
-120.35342,48.56937,6751,WAOWF QD 1704,18197284,2023/07/24 18:33:54+00,AAC35522,452041,2600,,48.56937,-120.35342,WA,Okanogan,USFS,06,OKANOGAN/WENATCHEE,CWICC,D,1.14 inches,4 mph,247 degrees ,82 deg. F,NO DATA,26 % ,13.1 volts,NO DATA,190 degrees,12 mph,577 w/m2,18197282
-119.37124,34.4081800000001,6754,CASITAS,17398573,2023/07/24 17:09:44+00,33346214,045308,639,Located in a large open grassy field at the Casitas Fire St.,34.40818,-119.37124,CA,Ventura,USFS,05,LOS PADRES NF,OJAI RD,A,51.71 inches,2 mph,123 degrees ,84 deg. F,96 deg. F ,50 % ,13.7 volts,10.7 (unk),95 degrees,5 mph,NO DATA,17398573
-114.07117,44.54862,6757,S-C PORTABLE #1,17257026,1900/01/01 00:00:00+00,327F33BE,,8111,,44.54862,-114.07117,ID,Custer,USFS,04,SALMON/CHALLIS NF,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17257024
-119.01106,34.14838,6773,MILLER RANCH,19400715,2023/07/24 17:09:24+00,32A2D0D0,045338,837,,34.14838,-119.01106,CA,Ventura,S&PF,CALIFORNIA,VENTURA COUNTY,Wildland Division,A,.01 inches,4 mph,290 degrees ,74 deg. F,89 deg. F ,71 % ,13.3 volts,11.7 (unk),290 degrees,10 mph,567 w/m2,19400715
-116.20833,43.5650000000001,6777,IRAWS 43,17995897,1900/01/01 00:00:00+00,32D2A3EC,,2865,,43.565,-116.20833,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17995890
-111.79794,33.9814700000001,6786,TONTO PORTABLE #1,19005981,1900/01/01 00:00:00+00,32B6176A,,5216,,33.98147,-111.79794,AZ,Maricopa,USFS,03,TONTO NF,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19005979
-107.58411,39.4025600000001,6787,UCRBLMFTS QD,17859176,1900/01/01 00:00:00+00,32B0A42A,,7236,,39.40256,-107.58411,CO,Rio Blanco,BLM,R7 Upper CO Basin,GRAND JUNCTION,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17859171
-118.10858,48.5825800000001,6789,KETTLE FALLS,16912182,2023/07/24 18:37:14+00,FA501530,452916,1310,"STATION IS ON PARK GROUNDS IN THE TOWN OF KETTLE FALLS,
9 MILES NW OF COLVILLE.",48.58258,-118.10858,WA,,NPS,PACIFIC WEST,LAKE ROOSEVELT NRA,,A,8.92 inches,8 mph,209 degrees ,86 deg. F,110 deg. F ,31 % ,13.3 volts,10.6 (unk),192 degrees,14 mph,NO DATA,16912182
-118.84083,34.3716700000001,6793,WILEY RIDGE,17376810,2023/07/24 19:49:33+00,CA90047C,045335,1625,Station on Oak Ridge overlooking the Santa Clara Rivervalley.,34.37167,-118.84083,CA,Ventura,S&PF,CALIFORNIA,VENTURA COUNTY,Wildland Division,A,0 inches,9 mph,271 degrees ,93 deg. F,111 deg. F ,40 % ,13.1 volts,5 (unk),273 degrees,17 mph,955 w/m2,17376810
-105.34289,41.1959400000001,6798,MBR PORTABLE 1,17567039,2023/07/24 18:24:45+00,837854F8,,8016,,41.19594,-105.34289,WY,Converse,USFS,02,MEDICINE BOW NF,,A,9.57 inches,5 mph,300 degrees ,84 deg. F,102 deg. F ,22 % ,13.1 volts,5.7 (unk),307 degrees,12 mph,NO DATA,17567039
-123.06969,38.4790800000001,6801,CALFIRE PORTABLE 14,17226305,2023/07/24 19:49:15+00,CA48F3A4,,1272,,38.47908,-123.06969,CA,Napa,S&PF,CALIFORNIA,CDF,LAKE-NAPA-SONOMA,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17226303
-84.8699999999999,32.39667,6804,FORT BENNING,17522189,2023/07/24 17:10:24+00,FBE0062C,,467,,32.39667,-84.87,GA,,DOD,USA,FORT BENNING,,A,36.64 inches,5 mph,309 degrees ,88 deg. F,97 deg. F ,46 % ,14.4 volts,8.7 (unk),318 degrees,10 mph,569 w/m2,17522189
-122.21583,37.89833,6808,MOFD PORTABLE,19538445,2023/07/24 19:47:44+00,32B31E78,,2865,,37.89833,-122.21583,CA,Contra Costa,S&PF,CALIFORNIA,CONTRA COSTA COUNTY,Moraga-Orinda,D,7.45 inches,2 mph,309 degrees ,85 deg. F,102 deg. F ,30 % ,13.5 volts,9.2 (unk),19 degrees,6 mph,947 w/m2,19538444
-120.53611,45.0275,6812,NORTH POLE RIDGE,16858418,2023/07/24 19:48:44+00,325291CE,350915,3480,"STATION SITS ON A HIGH DESERT, NORTH TO SOUTH RIDGELINE.
THE JOHN DAY RIVER DRAINAGE IS DEEP AND DIRECTLY DOWN TO THE
EAST.  ANOTHER DEEP DRAINAGE IS IMMEDIATLY WEST.
HEAD NORTH UP THE WEST SIDE OF THE JOHN DAY RIVER FROM
CLARNO, STATION IS CLEAR ON TOP OF HIGHEST RIDGLINE WEST.",45.0275,-120.53611,OR,Wasco,BLM,R9 Columbia Pac NW,PRINEVILLE,WASHINGTON D.C.,A,1.86 inches,13 mph,282 degrees ,77 deg. F,NO DATA,23 % ,13.4 volts,NO DATA,279 degrees,29 mph,949 w/m2,16858418
-120.23617,43.5628100000001,6816,BROWNS WELL,16857908,2023/07/24 19:49:04+00,32505124,353428,4565,"STATION SITS ON THE SOUTH EDGE OF A HIGH DESERT RIM
OVERLOOKING A LARGE FLAT BARREN VALLEY.  RIDGE AND VALLEY
RUN EAST TO WEST.  THERE'S ANOTHER RIMROCK BLUFF DUE SOUTH
AT APPROX. 1.5 MILES, RUNNING EAST TO WEST.
TALL GREEN WATER TANK 100 YDS SE OF STATION.",43.56281,-120.23617,OR,Lake,BLM,R9 Columbia Pac NW,PRINEVILLE,WASHINGTON D.C.,A,2.86 inches,10 mph,192 degrees ,82 deg. F,NO DATA,28 % ,13.3 volts,NO DATA,214 degrees,25 mph,915 w/m2,16857908
-120.92917,45.32194,6821,PATJENS,16858672,2023/07/24 19:48:55+00,3253562A,351001,2170,"STATION SITS ON THE EDGE OF THE DESCHUTES RIVER GORGE
(EAST SIDE).  CANYON DROPS OFF VERY DEEP 1/2 MILE WEST.
SITE HAS A S.SW EXPOSURE, JUST OFF OF THE TOP OF ROLLING
HILL.",45.32194,-120.92917,OR,Sherman,BLM,R9 Columbia Pac NW,PRINEVILLE,WASHINGTON D.C.,A,.67 inches,8 mph,337 degrees ,82 deg. F,NO DATA,26 % ,13.6 volts,NO DATA,326 degrees,13 mph,860 w/m2,16858672
-120.66958,44.0466900000001,6822,SALT CREEK-PRINEVILLE,16859447,2023/07/24 19:49:15+00,327D85C4,352712,4155,"SITE SITS IN AREA OF FUTURE BURN WITH DEAD FALL OF JUNIPER.
ROLLINGS HILLS WITH MOUNTAINS TO THE NORTHWEST AND WEST.
COVER IS SAGE AND JUNIPER MIX.  JUNIPERS ARE 12-16 FEET.",44.04669,-120.66958,OR,Crook,BLM,R9 Columbia Pac NW,PRINEVILLE,WASHINGTON D.C.,A,3.97 inches,6 mph,358 degrees ,79 deg. F,NO DATA,33 % ,13.6 volts,NO DATA,359 degrees,14 mph,856 w/m2,16859447
-118.63058,35.53189,6823,DEMOCRAT,17273638,2023/07/24 18:25:23+00,328176C8,045002,2364,STATION IS LOCATED IN THE COMPOUND OF THE DEMOCRAT WORKCENTER. AREA IS SURROUNDED BY 20-30' TREES.,35.53189,-118.63058,CA,Kern,USFS,05,SEQUOIA NF,KERN RIVER RD,A,22.53 inches,6 mph,295 degrees ,96 deg. F,110 deg. F ,20 % ,13.7 volts,4.1 (unk),309 degrees,12 mph,NO DATA,17273638
-117.49833,46.26833,6825,ALDER RIDGE,16993584,2023/07/24 17:10:24+00,3245E2F4,453803,4500,FIRE WX FORECAST ZONE: 633Station sites on a point overlooking canyon,46.26833,-117.49833,WA,Garfield,USFS,06,UMATILLA NF,Pomeroy,A,4.6 inches,3 mph,277 degrees ,77 deg. F,NO DATA,29 % ,13.3 volts,NO DATA,303 degrees,10 mph,623 w/m2,16993584
-112.00758,38.65988,6834,FISHLAKE D4 PT #4,18048577,2023/07/24 20:01:54+00,32D3D786,,9809,,38.65988,-112.00758,UT,Sevier,USFS,04,FISHLAKE NF,RICHFIELD DISTRICT 4,D,1.33 inches,11 mph,218 degrees ,80 deg. F,88 deg. F ,20 % ,13.1 volts,4.3 (unk),175 degrees,24 mph,577 w/m2,18048576
-97.31728,46.4669400000001,6845,SHEYENNE,17114936,2023/07/24 19:49:24+00,3255D0F0,324605,1070,"SITE LOCATED IN SHEYENNE NATIONAL GRASSLANDS.  
LAND AROUND STATION IS MOSTLY GRASS WITH GROVES OF MIXED CONIFERS
APPROX 1/2 MILE AWAY ON ALL SIDES BUT NORTH.
CAUTION: LEAFY SPURGE PLENTIFUL IN AREA. FOLLOW SAME
PRECAUTIONS AS FISHTAIL, MT.",46.46694,-97.31728,ND,Ransom,BLM,R5 Missouri Basin,NORTH DAKOTA,WASHINGTON D.C.,A,2.39 inches,4 mph,226 degrees ,93 deg. F,NO DATA,45 % ,13.3 volts,NO DATA,326 degrees,9 mph,848 w/m2,17114933
-77.49333,39.65139,6847,CATOCTIN MOUNTAIN,17180191,2023/07/24 17:12:44+00,FA648318,,1485,,39.65139,-77.49333,MD,,NPS,NATIONAL CAPITAL,CATOCTIN MTN PARK,,A,18.95 inches,2 mph,136 degrees ,78 deg. F,86 deg. F ,72 % ,13.4 volts,11.8 (unk),68 degrees,7 mph,455 w/m2,17180191
-107.76806,34.2925000000001,6853,DATIL,17297195,2023/07/24 17:11:04+00,3283F528,292012,8435,Ridgetop site in the Datil mountains north-northeast of Datil NM,34.2925,-107.76806,NM,Catron,USFS,03,CIBOLA NF,MAGDALENA RD,A,4.93 inches,5 mph,170 degrees ,82 deg. F,82 deg. F ,21 % ,13.4 volts,7.3 (unk),271 degrees,13 mph,819 w/m2,17297195
-93.9555,47.1787200000001,6854,CHIPPEWA PORT #3,17418098,2023/07/24 19:59:44+00,32885678,090303,1199,"Located 18 miles SW of Deer River, MN

T143N R26W Sec. 27",47.17872,-93.9555,MN,Cass,USFS,09,CHIPPEWA NF,DEER RIVER RD,A,5.55 inches,2 mph,359 degrees ,84 deg. F,101 deg. F ,52 % ,13.2 volts,7.5 (unk),340 degrees,7 mph,NO DATA,17418098
-80.85694,36.47556,6862,RAVEN KNOB (SURRY CTY),17500198,2023/07/24 17:17:14+00,3269E286,310301,1300,,36.47556,-80.85694,NC,Surry,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,D10 LEXINGTON,A,30.09 inches,2 mph,58 degrees ,85 deg. F,105 deg. F ,49 % ,13.3 volts,15.9 (unk),60 degrees,8 mph,825 w/m2,17500198
-85.08554,32.0032800000001,6865,EUFAULA,19883784,2023/07/24 19:49:39+00,AAB1F582,,225,,32.00328,-85.08554,AL,Barbour,FWS,REGION 4,EUFAULA NWR,,A,24.33 inches,2 mph,248 degrees ,94 deg. F,NO DATA,40 % ,13.3 volts,NO DATA,184 degrees,7 mph,858 w/m2,19883784
-121.66517,47.45678,6870,FIRE TRNG. ACADEMY,16976687,2023/07/24 17:07:44+00,3260924A,451721,1580,FIRE WX FORECAST ZONE 659N,47.45678,-121.66517,WA,King,USFS,06,MT. BAKER/SNOQUALMIE,South Fire Zone,A,48.09 inches,3 mph,308 degrees ,60 deg. F,63 deg. F ,71 % ,14.1 volts,14 (unk),299 degrees,7 mph,151 w/m2,16976687
-80.31157,35.79209,6872,LEXINGTON,17355051,2023/07/24 17:16:24+00,4070B596,314602,750,,35.79209,-80.31157,NC,Davidson,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,DISTRICT-10,A,22.77 inches,3 mph,317 degrees ,84 deg. F,99 deg. F ,64 % ,13.3 volts,11.7 (unk),83 degrees,7 mph,863 w/m2,17355051
-84.65944,34.9225000000001,6874,COHUTTA,17240108,2023/07/24 17:05:33+00,32733222,090402,1724,,34.9225,-84.65944,GA,Murray,USFS,08,CHATTAHOOCHEE&OCONEE,CONASAUGA,A,37.92 inches,2 mph,21 degrees ,84 deg. F,102 deg. F ,51 % ,13.2 volts,9.4 (unk),80 degrees,8 mph,793 w/m2,17240108
-81.0600699999999,27.4814000000001,6876,KISSIMMEE BEND,19884299,2023/07/24 19:49:59+00,AAB20208,85601,25,,27.4814,-81.06007,FL,Highlands,FWS,REGION 4,EVERGLADES HW NWR,Kissimmee Bend,A,25.19 inches,5 mph,132 degrees ,78 deg. F,NO DATA,77 % ,13.1 volts,NO DATA,297 degrees,33 mph,217 w/m2,19884299
-121.47988,36.2354800000001,6877,ARROYO SECO,16959042,2023/07/24 20:04:44+00,3247E700,044301,879,Site is located in Arroyo Seco Recreation Area.,36.23548,-121.47988,CA,Monterey,USFS,05,LOS PADRES NF,MONTEREY RD,A,49.19 inches,6 mph,101 degrees ,93 deg. F,106 deg. F ,25 % ,13.1 volts,7 (unk),100 degrees,13 mph,977 w/m2,16959042
-85.1736099999999,34.69528,6878,ARMUCHEE,17239853,2023/07/24 17:05:24+00,32732154,090201,1152,,34.69528,-85.17361,GA,Walker,USFS,08,CHATTAHOOCHEE&OCONEE,CONASAUGA,A,39.34 inches,3 mph,14 degrees ,83 deg. F,104 deg. F ,52 % ,13.2 volts,7.4 (unk),73 degrees,7 mph,953 w/m2,17239853
-111.43842,34.90972,6885,MORMON LAKE,16933414,2023/07/24 20:03:14+00,32339106,020215,7094,Located in open meadow/dry lake bed with USFS buildings and trees to the west,34.90972,-111.43842,AZ,Coconino,USFS,03,COCONINO NF,MORMON LAKE,A,12.88 inches,6 mph,181 degrees ,84 deg. F,95 deg. F ,30 % ,13.3 volts,7.6 (unk),167 degrees,17 mph,678 w/m2,16933414
-97.29333,27.4430600000001,6886,PADRE,19880970,2023/07/24 20:03:29+00,32B5536E,418505,30,,27.44306,-97.29333,TX,Kleberg,NPS,INTERMOUNTAIN,BIG THICKET N.PRESER,Padre Island,A,7.84 inches,11 mph,95 degrees ,89 deg. F,102 deg. F ,71 % ,13.5 volts,8.4 (unk),90 degrees,14 mph,852 w/m2,19880970
-79.12667,41.54222,6888,ALLEGHENY,17060385,2023/07/24 17:07:14+00,328982EA,361002,1766,open grass area,41.54222,-79.12667,PA,Forest,USFS,09,ALLEGHENY NF,MARIENVILLE RD,A,20.4 inches,5 mph,220 degrees ,81 deg. F,95 deg. F ,50 % ,13.3 volts,8.7 (unk),215 degrees,13 mph,754 w/m2,17060385
-81.4811099999999,28.0247200000001,6889,HATCHINEHA,19884042,2023/07/24 19:49:49+00,AAB1FB50,85302,115,,28.02472,-81.48111,FL,Polk,FWS,REGION 4,EVERGLADES HW NWR,Hatchineha,A,20.91 inches,6 mph,301 degrees ,89 deg. F,NO DATA,62 % ,13.6 volts,NO DATA,316 degrees,13 mph,499 w/m2,19884042
-108.80667,33.3905600000001,6891,MOGOLLON,16935727,2023/07/24 17:13:11+00,326C15C2,292013,7566,LUNAR LANDER TOWER WITH 20' WIND SPEED HEIGHT.,33.39056,-108.80667,NM,,USFS,03,GILA NF,,A,13.13 inches,11 mph,270 degrees ,83 deg. F,NO DATA,27 % ,13.6 volts,NO DATA,264 degrees,21 mph,800 w/m2,16935727
-108.44472,34.0605600000001,6892,SLAUGHTER,16935472,2023/07/24 17:12:54+00,3233D20C,292008,8680,"VALLEY SITE
FIRE WX ZONE:",34.06056,-108.44472,NM,Catron,USFS,03,GILA NF,QUEMADO RD,A,11.33 inches,8 mph,198 degrees ,79 deg. F,NO DATA,21 % ,13.7 volts,NO DATA,191 degrees,12 mph,777 w/m2,16935472
-108.53972,32.6719400000001,6893,BURRO MOUNTAIN,17421861,2023/07/24 19:59:44+00,333165D4,292504,6965,,32.67194,-108.53972,NM,,USFS,03,GILA NF,,A,9.82 inches,8 mph,146 degrees ,91 deg. F,NO DATA,15 % ,13.3 volts,NO DATA,158 degrees,22 mph,923 w/m2,17421861
-87.2202599999999,41.6162800000001,6894,INDU PORTABLE,18842385,1900/01/01 00:00:00+00,32B227CA,120202,611,Located in an open area north of the West Beach Auto Shop. Surrounded by gently rolling hills in an Oak Savannah.,41.61628,-87.22026,IN,Porter,NPS,MIDWEST,INDIANA DUNES N.LAKE,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18842381
-117.23444,48.87703,6897,WACOF QD 21,18074159,1900/01/01 00:00:00+00,32D42536,452042,6453,,48.87703,-117.23444,WA,Pend Oreille,USFS,06,COLVILLE NF,Tonasket,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18074157
-116.22069,46.6231900000001,6903,DENT,17194040,2023/07/24 17:08:34+00,326FC4A4,100714,1700,"station is sited at Dent Acres Campground on the shore of
Dworshak Reservoir.",46.62319,-116.22069,ID,Clearwater,USFS,01,NEZ PERCE-CLEARWATER,STATE OF IDAHO,A,11.38 inches,0 mph,219 degrees ,84 deg. F,90 deg. F ,39 % ,13.3 volts,8.9 (unk),213 degrees,4 mph,538 w/m2,17194040
-115.54703,46.1016900000001,6905,FENN,16938824,2023/07/24 17:10:44+00,32400814,101013,1520,"Station sits at the Fenn Ranger Station along the Selway
River.",46.10169,-115.54703,ID,Idaho,USFS,01,NEZ PERCE-CLEARWATER,Moose Creek RD,A,17.33 inches,3 mph,289 degrees ,81 deg. F,NO DATA,50 % ,13.6 volts,NO DATA,299 degrees,5 mph,389 w/m2,16938824
-85.27333,35.6819400000001,6907,BLEDSOE SF,17394719,2023/07/24 17:05:54+00,0260427C,407102,1780,,35.68194,-85.27333,TN,Bledsoe,S&PF,TENNESSEE,DIVISION OF FORESTRY,Cumberland,A,37.22 inches,4 mph,347 degrees ,82 deg. F,NO DATA,53 % ,12.8 volts,NO DATA,261 degrees,8 mph,839 w/m2,17394719
-86.05864,44.76115,6910,BEAR,17200414,2023/07/24 17:08:44+00,FA41B0AC,202010,788,Station moved on 10/23/2017 from Empire Maintenance Yard to E.P.A. Sensor Station on Esch Road within SLBE.,44.76115,-86.05864,MI,Leelanau,NPS,MIDWEST,SLEEPING BEAR DUNES,,A,9.78 inches,6 mph,324 degrees ,74 deg. F,NO DATA,81 % ,13.4 volts,NO DATA,335 degrees,12 mph,648 w/m2,17200414
-85.42778,35.13028,6916,PRENTICE COOPER SF,17395230,2023/07/24 17:06:14+00,02606490,409201,1920,,35.13028,-85.42778,TN,Marion,S&PF,TENNESSEE,DIVISION OF FORESTRY,Cumberland,A,35.45 inches,1 mph,149 degrees ,83 deg. F,NO DATA,56 % ,13.2 volts,NO DATA,56 degrees,7 mph,842 w/m2,17395230
-116.90889,46.92972,6918,POTLATCH,16916282,2023/07/24 17:11:04+00,323764B8,100603,2500,"station sits on south slope of a brushy hillside adjacent to
the Potlatch Ranger Station.",46.92972,-116.90889,ID,Latah,USFS,01,NEZ PERCE-CLEARWATER,POTLATCH RD,A,7.39 inches,5 mph,219 degrees ,79 deg. F,NO DATA,30 % ,13.4 volts,NO DATA,200 degrees,13 mph,464 w/m2,16916282
-84.5813899999999,35.24778,6919,DELANO,17394978,2023/07/24 17:06:03+00,0260510A,409503,695,,35.24778,-84.58139,TN,Polk,S&PF,TENNESSEE,DIVISION OF FORESTRY,Cumberland,A,36.06 inches,4 mph,6 degrees ,85 deg. F,NO DATA,50 % ,13.2 volts,NO DATA,29 degrees,9 mph,840 w/m2,17394978
